collection_no,occurrences.genus_reso,occurrences.genus_name,original.genus_reso,original.genus_name,collections.stage,collections.ma_max,collections.ma_min
20567,,Ondatra,,,,0.011,0
20567,,Microtus,,,,0.011,0
20567,,Microtus,,Pitymys,,0.011,0
20567,,Mictomys,,Synaptomys,,0.011,0
20568,,Cynomys,,,,0.011,0
20568,,Geomys,,,,0.011,0
20568,,Thomomys,,,,1.81,0
20568,,Microtus,,,,1.81,0
20568,,Microtus,,Microtus,,1.81,0
20569,,Spermophilus,,,,1.81,0
20569,,Cynomys,,,,1.81,0
20569,,Thomomys,,,,1.81,0
20569,,Castor,,,,1.81,0
20569,,Ondatra,,,,1.81,0
20569,,Erethizon,,,,1.81,0
20571,,Geomys,,,,1.81,0
20571,,Oryzomys,,,,1.81,0
20571,,Peromyscus,,,,1.81,0
20571,,Sigmodon,,,,1.81,0
20571,,Neotoma,,,,1.81,0
20571,,Microtus,,,,1.81,0
20571,,Synaptomys,,,,1.81,0
20571,,Podomys,,Peromyscus,,1.81,0
20572,,Sciurus,,,,1.81,0
20572,,Geomys,,,,1.81,0
20572,,Peromyscus,,,,1.81,0
20572,,Neotoma,,,,1.81,0
20572,,Microtus,,Pitymys,,1.81,0
20572,,Neofiber,,,,1.81,0
20572,,Synaptomys,,,,1.81,0
20573,,Tamias,,,,1.81,0.011
20573,,Sciurus,,,,0.011,0
20573,,Sciurus,,,,1.81,0.011
20573,,Sciuropterus,,Glaucomys,,0.011,0
20573,,Geomys,,,,0.011,0
20573,,Thomomys,,,,0.011,0
20573,,Microtus,,Pitymys,,0.011,0
20573,,Microtus,,,,0.011,0
20573,,Neofiber,,,,0.011,0
20573,,Synaptomys,,,,0.011,0
20573,,Oryzomys,,,,0.011,0
20573,,Reithrodontomys,,,,0.011,0
20573,,Peromyscus,,,,5.33,0.011
20573,,Peromyscus,,,,1.81,0.011
20573,,Ochrotomys,,,,1.81,0.011
20573,,Sigmodon,,,,1.81,0.011
20573,,Neotoma,,,,1.81,0.011
20573,,Podomys,,Peromyscus,,1.81,0.011
20580,,Sigmodon,,,,1.81,0.011
20580,,Neofiber,,,,1.81,0.011
20580,,Synaptomys,,,,1.81,0.011
20581,,Neochoerus,,,,1.81,0.011
20581,,Microtus,,Pitymys,,1.81,0.011
20581,,Castoroides,,,,2.59,1.81
20584,,Castoroides,,,,1.81,0.011
20586,,Cynomys,,,,1.81,0.011
20586,,Sciurus,,,,1.81,0.011
20586,,Spermophilus,,,,1.81,0.011
20586,,Peromyscus,,,,1.81,0.011
20586,,Neotoma,,,,1.81,0.011
20586,,Sigmodon,,,,1.81,0.011
20586,,Synaptomys,,,,1.81,0.011
20586,,Microtus,,Pitymys,,1.81,0.011
20586,,Geomys,,,,1.81,0.011
20587,,Marmota,,,,23.03,5.33
20587,,Castoroides,,,,23.03,5.33
20588,,Castor,,,,23.03,5.33
20592,,Geomys,,,,23.03,1.81
20593,,Sigmodon,,,,23.03,1.81
20594,,Geomys,,,,1.81,0.011
20594,,Ochrotomys,,,,1.81,0.011
20594,,Sigmodon,,,,1.81,0.011
20594,,Microtus,,Pitymys,,1.81,0.011
20595,,Geomys,,,,1.81,0.011
20595,,Oryzomys,,,,1.81,0.011
20595,,Reithrodontomys,,,,1.81,0.011
20595,,Peromyscus,,,,1.81,0.011
20595,,Peromyscus,,,,1.81,0.011
20595,,Ochrotomys,,,,1.81,0.011
20595,,Sigmodon,,,,1.81,0.011
20595,,Neotoma,,,,1.81,0
20595,,Microtus,,Pitymys,,1.81,0
20595,,Neofiber,,,,1.81,0
20595,,Synaptomys,,,,23.03,11.61
20595,,Podomys,,Peromyscus,,23.03,11.61
20596,,Geomys,,,,0.011,0
20596,,Reithrodontomys,,,,0.011,0
20597,,Geomys,,,,0.011,0
20598,,Spermophilus,,,,0.011,0
20598,,Geomys,,,,0.011,0
20598,,Oryzomys,,,,0.011,0
20598,,Peromyscus,,,,0.011,0
20598,,Sigmodon,,,,1.81,0
20598,,Neofiber,,,,1.81,0
20599,,Geomys,,,,1.81,0
20600,,Marmota,,,,1.81,0
20600,,Neotoma,,,,1.81,0
20600,,Synaptomys,,,,1.81,0
20600,,Geomys,,,,23.03,13.65
20600,,Microtus,,Microtus,,1.81,0
20602,,Microtus,,,,0.781,0.126
20602,,Ondatra,,,,0.781,0.126
20604,,Sciuropterus,,Glaucomys,,0.781,0.126
20604,,Sciurus,,,,11.61,3.6
20604,,Castor,,,,11.61,3.6
20604,,Oryzomys,,,,11.61,3.6
20604,,Sigmodon,,,,11.61,3.6
20604,,Neotoma,,,,11.61,3.6
20604,,Peromyscus,,,,1.81,0
20604,,Neofiber,,,,1.81,0
20604,,Synaptomys,,,,13.65,7.25
20604,,Microtus,,,,13.65,7.25
20604,,Microtus,,Microtus,,5.33,3.6
20605,,Geomys,,,,5.33,3.6
20605,,Dipodomys,,,,5.33,0.011
20605,,Reithrodontomys,,,,1.81,0
20605,,Peromyscus,,,,5.33,0.011
20605,,Peromyscus,,,,5.33,3.6
20605,,Neotoma,,,,5.33,3.6
20605,,Synaptomys,,,,5.33,3.6
20605,,Microtus,,Pedomys,,5.33,3.6
20605,,Microtus,,,,5.33,1.81
20605,,Ondatra,,,,5.33,1.81
20605,,Spermophilus,,Citellus,,23.03,1.81
20605,,Chaetodipus,,Perognathus,,5.33,2.59
20605,,Onychomys,,Onychomys,,5.33,2.59
20605,,Oryzomys,,Oryzomys,,5.33,1.81
20605,,Zapus,,Zapus,,5.33,1.81
20607,,Thomomys,,,,11.61,2.59
20607,,Dipodomys,,,,11.61,2.59
20608,,Geomys,,,,11.61,2.59
20608,,Oryzomys,,,,11.61,2.59
20608,,Peromyscus,,,,11.61,2.59
20608,,Sigmodon,,,,11.61,2.59
20608,,Neotoma,,,,7.25,0.011
20608,,Microtus,,Pitymys,,5.33,1.81
20608,,Neofiber,,,,1.81,0.011
20608,,Synaptomys,,,,1.81,0.011
20613,,Castor,,,,1.81,0.011
20613,,Neochoerus,,,,1.81,0.011
20615,,Spermophilus,,Citellus,,1.81,0.011
20615,,Thomomys,,,,1.81,0.011
20615,,Microtus,,,,1.81,0.011
20615,,Ondatra,,,,15.97,13.65
20615,,Erethizon,,,,7.25,5.33
20615,,Cynomys,,Cynomys,,7.25,5.33
20616,,Geomys,,,,1.81,0.011
20617,,Spermophilus,,,,1.81,0.011
20617,,Geomys,,,,5.33,3.6
20617,,Peromyscus,,,,15.97,11.61
20617,,Peromyscus,,,,15.97,13.65
20617,,Cynomys,,Cynomys,,15.97,13.65
20617,,Cynomys,,Cynomys,,15.97,13.65
20617,,Chaetodipus,,Perognathus,,15.97,13.65
20617,,Microtus,,Microtus,,0.011,0
20619,,Spermophilus,,,,7.25,5.33
20619,,Dipodomys,,,,5.33,1.81
20619,,Thomomys,,,,5.33,0.011
20619,,Microtus,,,,5.33,0.011
20619,,Neotoma,,,,5.33,0.011
20619,,Onychomys,,,,5.33,0.011
20619,,Peromyscus,,,,5.33,0.011
20619,,Reithrodontomys,,,,5.33,0.011
20619,,Sigmodon,,,,5.33,0.011
20622,,Thomomys,,,,5.33,0.011
20622,,Dipodomys,,,,5.33,0.011
20622,,Neotoma,,,,5.33,0.011
20623,,Thomomys,,,,5.33,0.011
20623,,Microtus,,,,5.33,0.011
20623,,Peromyscus,,,,5.33,0.011
20623,,Dipodomys,,,,5.33,0.011
20623,,Chaetodipus,,Perognathus,,5.33,0.011
20624,,Thomomys,,,,5.33,0.011
20624,,Neotoma,,,,5.33,0.011
20624,,Spermophilus,,Citellus,,5.33,0.011
20626,,Spermophilus,,,,5.33,0.011
20626,,Castor,,,,5.33,0.011
20626,,Castoroides,,,,5.33,0.011
20626,,Lemmus,,,,5.33,0.011
20626,,Ondatra,,,,5.33,0.011
20626,,Microtus,,,,5.33,0.011
20626,,Microtus,,,,5.33,0.011
20626,,Dicrostonyx,,Dicrostonyx,,5.33,0.011
20626,,Myodes,,Clethrionomys,,5.33,0.011
20626,,Microtus,,Microtus,,5.33,0.011
20627,,Castoroides,,,,5.33,0.011
20627,,Spermophilus,,,,5.33,0.011
20629,,Sciurus,,,,5.33,0.011
20629,,Castoroides,,,,5.33,3.6
20631,cf.,Phenacomys,,,,5.33,1.81
20633,,Dipodomys,,,,5.33,1.81
20633,,Neotoma,,,,5.33,1.81
20633,,Onychomys,,,,5.33,1.81
20633,,Sigmodon,,,,5.33,1.81
20634,,Geomys,,,,5.33,1.81
20634,,Sigmodon,,,,5.33,1.81
20634,,Microtus,,Pitymys,,5.33,1.81
20634,,Neofiber,,,,5.33,1.81
20634,,Synaptomys,,,,5.33,1.81
20634,,Peromyscus,,,,5.33,1.81
20634,,Oryzomys,,,,5.33,1.81
20635,,Spermophilus,,,,5.33,1.81
20635,,Thomomys,,,,5.33,1.81
20635,,Clethrionomys,,,,5.33,1.81
20635,,Phenacomys,,,,5.33,1.81
20635,,Microtus,,,,5.33,1.81
20635,,Ondatra,,,,5.33,1.81
20635,,Cynomys,,Cynomys,,5.33,1.81
20635,,Lemmiscus,,Lagurus,,5.33,1.81
20636,,Thomomys,,,,5.33,1.81
20636,,Geomys,,,,5.33,1.81
20636,,Thomomys,,,,5.33,1.81
20636,,Castor,,,,5.33,1.81
20636,cf.,Sigmodon,,,,5.33,1.81
20638,,Thomomys,,,,5.33,1.81
20638,,Geomys,,,,5.33,1.81
20638,,Oryzomys,,,,5.33,1.81
20638,,Sigmodon,,,,5.33,1.81
20638,,Neofiber,,,,5.33,1.81
20638,,Synaptomys,,,,5.33,1.81
20638,,Neochoerus,,Hydrochoerus,,5.33,1.81
20639,,Thomomys,,,,5.33,1.81
20639,,Neotoma,,,,5.33,1.81
20639,,Microtus,,,,5.33,1.81
20639,,Spermophilus,,Citellus,,5.33,1.81
20641,,Spermophilus,,,,5.33,1.81
20641,,Thomomys,,,,5.33,1.81
20641,,Peromyscus,,,,5.33,1.81
20641,,Ondatra,,,,5.33,1.81
20641,,Phenacomys,,,,5.33,1.81
20641,,Microtus,,,,5.33,1.81
20641,,Erethizon,,,,5.33,1.81
20641,,Eutamias,,Eutamias,,23.03,5.33
20642,,Spermophilus,,,,1.81,0.011
20642,,Thomomys,,,,1.81,0.011
20642,,Reithrodontomys,,,,1.81,0.011
20642,,Neotoma,,,,1.81,0.011
20642,,Microtus,,,,1.81,0.011
20644,,Thomomys,,,,1.81,0
20644,,Neotoma,,,,1.81,0.011
20644,,Microtus,,,,1.81,0.011
20645,,Thomomys,,,,2.59,0.011
20646,,Thomomys,,,,2.59,0.011
20647,,Ondatra,,,,2.59,0.011
20647,,Castoroides,,,,2.59,0.011
20648,,Spermophilus,,,,2.59,0.011
20650,,Sciurus,,,,5.33,0.011
20650,,Geomys,,,,2.59,0.011
20650,,Oryzomys,,,,2.59,0.011
20650,,Peromyscus,,,,2.59,0.011
20650,,Sigmodon,,,,2.59,0.011
20650,,Neotoma,,,,2.59,0.011
20650,,Microtus,,Pitymys,,1.81,0
20651,,Geomys,,,,1.81,0
20652,,Geomys,,,,1.81,0
20653,,Geomys,,,,1.81,0
20653,,Oryzomys,,,,1.81,0
20653,,Sigmodon,,,,1.81,0.011
20653,,Neotoma,,,,1.81,0.011
20653,,Microtus,,,,1.81,0.011
20653,,Neofiber,,,,1.81,0.011
20653,,Synaptomys,,,,1.81,0.011
20653,,Castoroides,,,,1.81,0.011
21276,,Thryonomys,,,,1.81,0.011
21287,,Thryonomys,,,,1.81,0.011
21287,,Hystrix,,,,1.81,0.011
21287,,Tatera,,,,1.81,0.011
21294,,Hystrix,,,,1.81,0.011
21336,,Hystrix,,,Zanclean,1.81,0.011
21336,,Tatera,,,Zanclean,1.81,0.011
21340,,Leakeymys,,,Serravallian,1.81,0.011
21340,,Diamantomys,,,Serravallian,1.81,0.011
21340,,Paraphiomys,,,Serravallian,1.81,0.011
21340,,Megapedetes,,,Serravallian,1.81,0.011
21369,,Thryonomys,,,,1.81,0.011
21377,,Aethomys,,,,1.81,0.011
21456,,Aethomys,,,,1.81,0.011
21456,,Arvicanthis,,,,1.81,0.011
21456,,Thallomys,,,,1.81,0.011
21502,,Thryonomys,,,,1.81,0.011
21502,,Hystrix,,,,1.81,0.011
21502,,Tatera,,,,1.81,0.011
21502,,Aethomys,,,,1.81,0.011
21502,,Arvicanthis,,,,1.81,0.011
21502,,Thallomys,,,,1.81,0.011
21502,,Mus,,,,1.81,0.011
21507,,Thryonomys,,,,1.81,0.011
21507,,Hystrix,,,,23.03,5.33
21507,,Tatera,,,,2.59,1.81
21507,,Aethomys,,,,2.59,0.011
21507,,Jaculus,,,,2.59,0.011
21507,,Arvicanthis,,,,2.59,0.011
21507,,Pectinator,,,,1.81,0.011
21510,,Mastomys,,,Zanclean,1.81,0.011
21510,,Tatera,,,Zanclean,1.81,0.011
21545,,Xerus,,,Gelasian,1.81,0.011
21545,,Tatera,,,Gelasian,1.81,0.011
21545,,Thallomys,,,Gelasian,1.81,0.011
21545,,Jaculus,,,Gelasian,1.81,0.011
21545,,Gerbillus,,,Gelasian,1.81,0.011
21545,,Mastomys,,,Gelasian,1.81,0.011
21545,,Pelomys,,,Gelasian,1.81,0.011
21545,,Aethomys,,,Gelasian,1.81,0.011
21545,,Acomys,,,Gelasian,1.81,0.011
21545,,Heterocephalus,,,Gelasian,1.81,0.011
21545,,Paraxerus,,,Gelasian,1.81,0.011
21546,,Tatera,,,Piacenzian,1.81,0.011
21546,,Arvicanthis,,,Piacenzian,1.81,0.011
21546,,Mastomys,,,Piacenzian,11.61,1.81
21546,,Paraxerus,,,Piacenzian,11.61,1.81
21546,,Lemniscomys,,,Piacenzian,20.1,20.1
21546,,Thallomys,,,Piacenzian,20.1,20.1
21546,,Mus,,,Piacenzian,20.1,20.1
21546,,Xerus,,,Piacenzian,20.1,20.1
21546,,Thryonomys,,,Piacenzian,0.9,0.9
21546,,Xenohystrix,,,Piacenzian,0.9,0.9
21623,,Xenohystrix,,,Piacenzian,0.9,0.9
21624,,Tatera,,,Piacenzian,0.9,0.9
21625,,Xerus,,,Gelasian,20,11.61
21625,,Tatera,,,Gelasian,5.33,3.4
21625,,Thallomys,,,Gelasian,11.61,5.33
21625,,Jaculus,,,Gelasian,11.61,5.33
21625,,Mastomys,,,Gelasian,11.61,5.33
21625,,Aethomys,,,Gelasian,11.61,5.33
21625,,Heterocephalus,,,Gelasian,11.61,5.33
21625,,Lemniscomys,,,Gelasian,11.61,5.33
21625,,Thryonomys,,,Gelasian,11.61,5.33
21627,,Xerus,,,Gelasian,11.61,5.33
21632,,Mastomys,,,Gelasian,11.61,5.33
21632,,Paraxerus,,,Gelasian,11.61,5.33
21632,,Lemniscomys,,,Gelasian,11.61,5.33
21632,,Thallomys,,,Gelasian,11.61,5.33
21632,,Xerus,,,Gelasian,37,36.9
21632,,Thryonomys,,,Gelasian,37,36.9
21677,,Thallomys,,,Piacenzian,52,51.9
21681,,Tatera,,,Gelasian,52,51.9
21681,,Thallomys,,,Gelasian,16.4,12.7
21681,,Jaculus,,,Gelasian,16.4,12.7
21681,,Mastomys,,,Gelasian,0.2,0.2
21681,,Aethomys,,,Gelasian,0.2,0.2
21681,,Heterocephalus,,,Gelasian,0.2,0.2
21686,,Heteromys,,,,0.2,0.2
21686,,Sigmodon,,,,0.2,0
21686,,Cuniculus,,Agouti,,0.2,0.2
21686,,Sciurus,,,,0.2,0.2
21686,,Oryzomys,,,,0.2,0
21686,,Zygodontomys,,,,0.2,0.2
21686,,Coendou,,,,0.2,0.2
21686,,Echimys,,,,0.2,0.2
21686,,Dasyprocta,,,,0.2,0
21686,,Hydrochoerus,,Hydrochaeris,,28.4,23.03
21687,,Dasyprocta,,,,28.4,23.03
21687,,Myoprocta,,,,28.4,23.03
21687,,Mesomys,,,,28.4,23.03
21687,,Isothrix,,,,20.43,11.61
21687,,Proechimys,,,,20.43,11.61
21687,,Cuniculus,,Agouti,,20.43,11.61
21687,,Proechimys,,,,20.43,11.61
21687,,Oryzomys,,,,20.43,11.61
21687,,Coendou,,,,20.43,11.61
21687,,Sciurus,,,,20.43,11.61
21687,,Oryzomys,,,,20.43,11.61
21687,,Oryzomys,,,,20.43,11.61
21687,,Oryzomys,,,,20.43,11.61
21687,,Neacomys,,,,20.43,11.61
21687,,Rhipidomys,,,,20.43,11.61
21688,,Rattus,,,,20.43,11.61
21688,,Melomys,,,,20.43,11.61
21688,,Hydromys,,,,20.43,11.61
21688,,Melomys,,,,20.43,11.61
21688,,Rattus,,,,20.43,11.61
21688,,Rattus,,,,20.43,11.61
21688,,Rattus,,,,20.43,11.61
21688,,Rattus,,,,21.6,21.5
21688,,Uromys,,,,21.6,21.5
21689,,Mesomys,,,,21.6,21.5
21689,,Dasyprocta,,,,21.6,21.5
21689,,Dactylomys,,,,1.7,1.7
21689,,Proechimys,,,,1.7,1.7
21689,,Oecomys,,,,1.7,1.7
21689,,Oligoryzomys,,,,1.7,1.7
21689,,Sciurus,,,,1.7,1.7
21689,,Cuniculus,,Agouti,,1.7,1.7
21689,,Myoprocta,,,,1.7,1.7
21689,,Nectomys,,,,1.7,1.7
21689,,Sciurus,,,,1.7,1.7
21689,,Oryzomys,,,,1.7,1.7
21689,,Proechimys,,,,3.4,2.8
21689,,Coendou,,,,3.4,2.8
21689,,Hydrochoerus,,Hydrochaeris,,3.4,2.8
21689,,Oryzomys,,,,3.4,2.8
21689,,Oryzomys,,,,3.4,2.8
21689,,Sciurus,,,,5.3,3.4
21689,,Oecomys,,,,5.3,3.4
21689,,Rhipidomys,,,,5.3,3.4
21689,,Proechimys,,,,5.3,3.4
21689,,Dinomys,,,,5.3,3.4
21691,,Dasyprocta,,,,5.3,3.4
21691,,Coendou,,,,28.4,23.03
21691,,Microsciurus,,,,28.4,23.03
21691,,Cuniculus,,Agouti,,23.03,15.97
21691,,Sigmodon,,,,23.03,15.97
21691,,Sciurus,,,,20,16
21691,,Oryzomys,,,,48.6,40.4
21691,,Zygodontomys,,,,48.6,40.4
21691,,Hydrochoerus,,Hydrochaeris,,48.6,40.4
21691,,Oryzomys,,,,48.6,40.4
21691,,Rattus,,,,48.6,40.4
21691,,Heteromys,,,,11.8,11.8
21691,,Oryzomys,,,,11.8,11.8
21691,,Oryzomys,,,,28.4,23.03
21691,,Mus,,,,28.4,23.03
21691,,Proechimys,,,,28.4,23.03
21692,,Dasymys,,,,28.4,23.03
21692,,Hystrix,,,,28.4,23.03
21692,,Xerus,,,,28.4,23.03
21692,,Arvicanthis,,,,28.4,23.03
21692,,Lemniscomys,,,,28.4,23.03
21692,,Lophuromys,,,,28.4,23.03
21692,,Praomys,,,,28.4,23.03
21692,,Cricetomys,,,,28.4,23.03
21692,,Graphiurus,,,,28.4,23.03
21692,,Mus,,,,48.6,37.2
21692,,Thryonomys,,,,48.6,37.2
21692,,Rattus,,,,48.6,37.2
21692,,Mus,,,,11.1,9.7
21692,,Graphiurus,,,,11.1,9.7
21692,,Praomys,,,,11.1,9.7
21692,,Tatera,,,,11.1,9.7
21693,,Cryptomys,,,,11.1,9.7
21693,,Steatomys,,,,11.1,9.7
21693,,Paraxerus,,,,16,12.75
21693,,Thryonomys,,,,16,12.75
21693,,Hystrix,,,,16,12.75
21693,,Dendromus,,,,16,12.75
21693,,Tatera,,,,16,12.75
21693,,Aethomys,,,,16,12.75
21693,,Lemniscomys,,,,16.9,16
21693,,Praomys,,,,16.9,16
21693,,Rattus,,,,16.9,16
21693,,Saccostomus,,,,16.9,16
21693,,Dendromus,,,,16.9,16
21693,,Tatera,,,,16.9,16
21693,,Otomys,,,,23.03,15.97
21693,,Aethomys,,,,9.7,8.7
21693,,Mus,,,,9.7,8.7
21693,,Rhabdomys,,,,9.7,8.7
21693,,Graphiurus,,,,9.7,8.7
21695,,Bathyergus,,,,9.7,8.7
21695,,Hystrix,,,,9.7,8.7
21709,,Bathyergus,,,,9.7,8.7
21711,,Bathyergus,,,,9.7,8.7
21711,,Georychus,,,,5.3,3.4
21711,,Hystrix,,,,5.3,3.4
21711,,Otomys,,,,55.8,48.6
21711,,Parotomys,,,,55.8,48.6
21723,,Diamantomys,,,,55.8,48.6
21723,,Megapedetes,,,,55.8,48.6
21750,,Arvicanthis,,,Gelasian,55.8,48.6
21750,,Saidomys,,,Gelasian,15.97,13.65
21754,,Hystrix,,Hystrix,,15.97,13.65
21762,,Tachyoryctes,,,Piacenzian,33.9,28.4
21765,,Tachyoryctes,,,Piacenzian,33.9,28.4
21765,,Tatera,,,Piacenzian,23.03,15.97
21773,,Tatera,,,Piacenzian,23.03,15.97
21773,,Mus,,,Piacenzian,33.9,23.03
21773,,Saidomys,,,Piacenzian,33.9,23.03
21773,,Praomys,,,Piacenzian,33.9,23.03
21778,,Hystrix,,,Piacenzian,33.9,23.03
21780,,Tatera,,,Piacenzian,33.9,23.03
21780,,Saidomys,,,Piacenzian,33.9,23.03
21782,,Tachyoryctes,,,Piacenzian,33.9,23.03
21783,,Hystrix,,,Piacenzian,33.9,23.03
21783,,Xenohystrix,,,Piacenzian,33.9,23.03
21783,,Praomys,,,Piacenzian,33.9,23.03
21784,,Xerus,,,Piacenzian,33.9,23.03
21784,,Tachyoryctes,,,Piacenzian,48.6,40.4
21785,,Xenohystrix,,,Piacenzian,40.4,37.2
21786,,Tachyoryctes,,,Piacenzian,40.4,37.2
21787,,Saccostomus,,,Piacenzian,37.2,33.9
21787,,Hystrix,,,Piacenzian,37.2,33.9
21788,,Saccostomus,,,Piacenzian,37.2,33.9
21789,,Saccostomus,,,Piacenzian,48.6,40.4
21790,,Saccostomus,,,Piacenzian,37.2,33.9
21791,,Hystrix,,,,37.2,33.9
21792,,Xenohystrix,,,Piacenzian,37.2,33.9
21793,,Thallomys,,,Piacenzian,37.2,33.9
21793,,Heterocephalus,,,Piacenzian,37.2,33.9
21795,,Saccostomus,,,Piacenzian,33.9,28.4
21796,,Paraxerus,,,Piacenzian,33.9,28.4
21798,,Saccostomus,,,Piacenzian,33.9,28.4
21798,,Thallomys,,,Piacenzian,33.9,28.4
21798,,Heterocephalus,,,Piacenzian,15.97,7.25
21798,,Steatomys,,,Piacenzian,15.97,7.25
21798,,Mastomys,,,Piacenzian,5.3,3.4
21799,,Saccostomus,,,Piacenzian,5.3,3.4
21799,,Hystrix,,,Piacenzian,5.3,3.4
21799,,Heterocephalus,,,Piacenzian,5.3,3.4
21799,,Mastomys,,,Piacenzian,5.3,3.4
21799,,Thallomys,,,Piacenzian,5.3,3.4
21799,,Dendromus,,,Piacenzian,5.3,3.4
21800,,Saccostomus,,,Piacenzian,5.3,3.4
21800,,Heterocephalus,,,Piacenzian,9,5.3
21800,,Tatera,,,Piacenzian,9,5.3
21801,,Saccostomus,,,Piacenzian,9,5.3
21801,,Hystrix,,,Piacenzian,9,5.3
21802,,Saccostomus,,,Piacenzian,9,5.3
21804,,Tatera,,,Gelasian,9,5.3
21804,,Xerus,,,Gelasian,9,5.3
21804,,Thryonomys,,,Gelasian,9,5.3
21804,,Mastomys,,,Gelasian,9,5.3
21804,,Thallomys,,,Gelasian,9,5.3
21805,,Tatera,,,Gelasian,9,5.3
21805,,Thryonomys,,,Gelasian,9,5.3
21805,,Saccostomus,,,Gelasian,9,5.3
21805,,Xerus,,,Gelasian,9,5.3
21807,,Saccostomus,,,Piacenzian,5.3,1.81
21807,,Hystrix,,,Piacenzian,5.3,1.81
21807,,Thallomys,,,Piacenzian,5.3,1.81
21810,,Xenohystrix,,,Piacenzian,9,5.3
21810,,Saccostomus,,,Piacenzian,9,5.3
21810,,Thallomys,,,Piacenzian,9,5.3
21810,,Heterocephalus,,,Piacenzian,9,5.3
21810,,Hystrix,,,Piacenzian,9,5.3
21811,,Saccostomus,,,Piacenzian,9,5.3
21811,,Hystrix,,,Piacenzian,9,5.3
21811,,Thallomys,,,Piacenzian,9,5.3
21811,,Heterocephalus,,,Piacenzian,9,5.3
21811,,Paraxerus,,,Piacenzian,5.33,1.81
21813,,Xerus,,,Piacenzian,5.33,1.81
21816,,Hystrix,,,Gelasian,5.33,1.81
21822,,Hystrix,,,,5.33,1.81
21823,,Hystrix,,,,5.33,1.81
21824,,Tatera,,,,5.33,1.81
21824,,Mus,,,,5.33,1.81
21824,,Mystromys,,,,5.33,1.81
21824,,Cryptomys,,,,5.33,1.81
21824,,Cryptomys,,,,5.33,1.81
21824,,Mystromys,,,,5.33,1.81
21824,,Steatomys,,,,1.81,0.781
21824,,Malacothrix,,,,3.6,1.81
21824,,Tatera,,,,3.6,1.81
21824,cf.,Palaeomys,,,,3.6,1.81
21824,,Dasymys,,,,3.6,1.81
21824,,Lemniscomys,,,,3.6,1.81
21824,,Mus,,,,3.6,1.81
21824,,Otomys,,,,1.81,0.781
21824,,Hystrix,,,,1.81,0.781
21824,,Hystrix,,,,16,13.7
21825,,Hystrix,,,,16,13.7
21827,,Otomys,,,,16,13.7
21827,,Cryptomys,,,,16,13.7
21828,,Hystrix,,,,16,13.7
21829,,Hystrix,,,,16,13.7
21830,,Hystrix,,,,16,13.7
21830,,Saccostomus,,,,16,13.7
21830,,Hystrix,,,,16,13.7
21830,,Tatera,,,,16,13.7
21831,,Xenohystrix,,,Piacenzian,16,13.7
21831,,Heterocephalus,,,Piacenzian,16,13.7
21831,,Saccostomus,,,Piacenzian,16,13.7
21831,,Xerus,,,Piacenzian,16,13.7
21831,,Dendromus,,,Piacenzian,16,13.7
21832,,Xenohystrix,,,Piacenzian,16,13.7
21832,,Saccostomus,,,Piacenzian,16,13.7
21832,,Thallomys,,,Piacenzian,16,13.7
21854,,Hystrix,,,,16,13.7
21855,,Vulcanisciurus,,,,16,13.7
21855,cf.,Proheliophobius,,,,16,13.7
21855,cf.,Apodecter,,,,16,13.7
21855,,Megapedetes,,,,16,13.7
21855,,Megapedetes,,,,16,13.7
21855,,Protarsomys,,,,16,13.7
21856,,Tatera,,,,1.81,0.781
21856,,Mus,,,,0.126,0.011
21857,,Hystrix,,,,5.3,3.4
21859,,Hystrix,,,,5.3,3.4
21860,,Hystrix,,,,5.3,3.4
21862,,Otomys,,,,5.3,3.4
21862,,Tatera,,,,5.3,3.4
21862,,Cryptomys,,,,5.3,3.4
21862,,Mystromys,,,,5.3,3.4
21862,,Georychus,,,,5.3,3.4
21866,,Hystrix,,,,5.3,3.4
21867,,Hystrix,,,,5.3,3.4
21870,,Hystrix,,,,5.3,3.4
21871,,Hystrix,,,,5.3,3.4
21880,,Hystrix,,,,5.3,3.4
21882,,Hystrix,,,,5.3,3.4
21883,,Hystrix,,,,5.3,3.4
21884,,Hystrix,,,,5.3,3.4
21890,,Nesokia,,,,5.3,3.4
21893,,Thryonomys,,,,5.3,3.4
21893,,Hystrix,,,,5.3,3.4
21894,,Dasymys,,,,5.3,3.4
21894,,Hystrix,,,,5.3,3.4
21894,,Pelomys,,,,5.3,3.4
21894,,Paraxerus,,,,5.3,3.4
21894,,Tatera,,,,5.3,3.4
21894,,Thryonomys,,,,5.3,3.4
21894,,Lemniscomys,,,,2.5,1.81
21894,,Praomys,,,,3.6,2.59
21894,,Saccostomus,,,,3.6,2.59
21894,,Dendromus,,,,3.6,2.59
21894,,Tatera,,,,3.6,2.59
21894,,Aethomys,,,,3.6,2.59
21894,,Graphiurus,,,,3.6,2.59
21894,,Cryptomys,,,,3.6,2.59
21894,,Aethomys,,,,3.6,2.59
21894,,Thallomys,,,,3.6,2.59
21895,,Mus,,,,3.6,2.59
21895,,Hystrix,,,,3.6,2.59
21896,,Saccostomus,,,,3.6,2.59
21896,,Cryptomys,,,,3.6,2.59
21896,,Gerbillus,,,,3.6,2.59
21896,,Tatera,,,,3.6,2.59
21896,,Aethomys,,,,3.6,2.59
21896,,Tatera,,,,3.6,2.59
21896,,Dendromus,,,,3.6,2.59
21896,,Otomys,,,,3.6,2.59
